,p-value
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_MDscan_3,6.521551212289102e-173
CTCF_CTCF_BJ_encode-Stam_seq_hsa_MDscan_3,6.909544729975345e-173
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_Weeder_2,1.252162612875311e-172
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_MDscan_2,5.139933159990918e-171
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_AlignACE_2,5.374464151166724e-168
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_Trawler_2,6.158695486887434e-168
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_Weeder_2,5.688609367425247e-162
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_Trawler_3,1.958408445015814e-157
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_MDscan_3,1.1372178385857516e-153
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_Trawler_3,2.992851337469153e-153
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_MDscan_3,4.51082797649966e-152
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_Trawler_3,9.402427144039868e-147
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_Weeder_2,4.152963883748307e-146
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_Trawler_3,2.1349140198540508e-141
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_Trawler_2,2.5689259260323238e-141
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_Trawler_2,2.5689259260323238e-141
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_Trawler_3,3.133887248010178e-139
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_Trawler_3,3.133887248010178e-139
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_Trawler_2,6.758529894163617e-134
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_AlignACE_3,2.1667628829536423e-131
CTCF_CTCF_HPF_encode-Stam_seq_hsa_Trawler_2,5.293224200320335e-131
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_Trawler_3,1.0393576912138388e-127
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_Trawler_1,1.0114285542776726e-126
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_Weeder_2,1.609552840507549e-120
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_Trawler_1,6.08467017151423e-114
CTCF_CTCF_HepG2_encode-Stam_seq_hsa_Trawler_1,7.278415601912472e-110
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_Trawler_2,7.684761574416348e-108
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_Trawler_2,4.68010916183016e-98
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_Trawler_3,4.68010916183016e-98
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_Trawler_3,1.322629339968516e-97
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_AlignACE_3,2.7427467216847982e-93
CTCF_CTCF_K562_encode-Crawford_seq_hsa_Trawler_2,3.721294287413157e-91
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_Trawler_1,9.011286843773575e-85
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_Trawler_2,1.2513461473731371e-81
CTCF_CTCF_HMEC_encode-Stam_seq_hsa_Trawler_1,9.595311344761402e-81
CTCF_CTCF_HMF_encode-Stam_seq_hsa_Trawler_3,9.581212790467943e-78
CTCF_CTCF_HL-60_encode-Stam_seq_hsa_Trawler_2,1.7472060379389244e-75
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_Trawler_1,4.136189202230355e-71
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_Trawler_2,4.204566098044177e-71
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_Trawler_2,1.285785027410621e-70
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_Trawler_1,8.00834177187295e-70
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_Trawler_1,1.6061529553549802e-63
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_Trawler_1,1.1554724149717508e-52
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_Trawler_2,4.734168594461639e-47
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_Trawler_2,1.046393845086743e-45
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_Trawler_3,3.474216372403439e-42
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_Trawler_3,1.1681556693713805e-40
CTCF_CTCF_K562_encode-Crawford_seq_hsa_Trawler_3,8.988812085140183e-40
CTCF_CTCF_HMEC_encode-Bernstein_seq_hsa_Trawler_1,2.73672475854769e-38
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_Trawler_2,1.3825258558705228e-36
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_Trawler_2,5.734280382858464e-35
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_Trawler_3,2.8220282912681978e-34
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_Trawler_3,1.2871882736689852e-33
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_Trawler_2,1.862720435029882e-31
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_Trawler_2,2.08669464382837e-31
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_Trawler_3,3.502581748347747e-29
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_Trawler_3,1.638299744159188e-28
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_Trawler_2,5.25649814491708e-28
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_Trawler_3,1.074149310622784e-25
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_Trawler_3,4.266284200824061e-25
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_Trawler_3,4.266284200824061e-25
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_Trawler_3,4.266284200824061e-25
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_Trawler_3,1.0081017915407964e-24
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_Trawler_2,1.0081017915407964e-24
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_Trawler_2,1.0081017915407964e-24
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_Trawler_1,2.1153106522240174e-24
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_Trawler_1,2.1153106522240174e-24
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_Trawler_3,1.9122286889673516e-22
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_Trawler_2,1.9122286889673516e-22
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_Trawler_1,1.9122286889673516e-22
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_Trawler_3,3.703599318254963e-22
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_Trawler_1,3.703599318254963e-22
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_Trawler_3,3.703599318254963e-22
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_Trawler_1,3.703599318254963e-22
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_Trawler_1,3.703599318254963e-22
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_Trawler_2,3.703599318254963e-22
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_Trawler_3,3.703599318254963e-22
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_Trawler_3,1.140308877649828e-21
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_Trawler_2,2.07433594180185e-20
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_Trawler_1,2.07433594180185e-20
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_Trawler_1,2.2893973299956976e-20
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_Trawler_1,7.530280601605969e-20
CTCF_CTCF_BJ_encode-Stam_seq_hsa_Trawler_2,2.673593772900362e-18
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_Trawler_1,1.1830565869995535e-17
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_Trawler_3,1.8475348739202558e-17
CTCF_CTCF_Gliobla_encode-Crawford_seq_hsa_Trawler_3,1.8475348739202558e-17
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_Trawler_1,2.38988831921691e-17
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_Trawler_2,2.49690776392288e-16
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_Trawler_1,2.7937293054190465e-16
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_MDscan_2,4.332974922856653e-16
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_Trawler_2,1.1019585630113776e-15
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_Trawler_3,2.0397417576966042e-15
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_Trawler_2,2.158616400436282e-15
CTCF_CTCF_GM12801_encode-Stam_seq_hsa_Trawler_3,4.286337825294977e-15
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_Trawler_3,4.286337825294977e-15
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_Trawler_3,4.286337825294977e-15
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_Trawler_2,4.286337825294977e-15
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_Trawler_2,4.909607459633017e-15
CTCF_CTCF_K562_encode-Crawford_seq_hsa_Trawler_1,4.909607459633017e-15
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_Trawler_2,1.4701918743574983e-14
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_Trawler_1,1.4701918743574983e-14
CTCF_CTCF_HMEC_encode-Stam_seq_hsa_Trawler_2,1.4701918743574983e-14
CTCF_CTCF_A549_encode-Myers_seq_hsa_EtOH-0.02pct_Trawler_1,1.4701918743574983e-14
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_Trawler_1,1.4701918743574983e-14
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_Trawler_2,1.4701918743574983e-14
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_Trawler_3,1.4701918743574983e-14
CTCF_CTCF_HL-60_encode-Stam_seq_hsa_Trawler_1,3.43699821061088e-14
CTCF_CTCF_HPF_encode-Stam_seq_hsa_Trawler_3,5.246412888043916e-14
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_Trawler_2,2.7447168401898897e-13
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_Trawler_1,2.7447168401898897e-13
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_Trawler_2,5.11047709453951e-13
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_Trawler_2,9.7741098610281e-13
CTCF_CTCF_BJ_encode-Stam_seq_hsa_Trawler_1,2.2425863584780426e-12
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_Trawler_1,5.696630602155882e-12
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_Trawler_2,1.552925501485645e-11
CTCF_CTCF_GM12878_encode-Bernstein_seq_hsa_Trawler_2,1.588669273119482e-11
CTCF_CTCF_H1-hESC_encode-Bernstein_seq_hsa_Trawler_2,2.0682066436899904e-11
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_Trawler_2,1.3444485925207403e-10
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_Trawler_2,1.8831764467227045e-10
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_Trawler_3,1.8831764467227045e-10
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_Trawler_3,1.8831764467227045e-10
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_Trawler_1,1.8831764467227045e-10
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_Trawler_1,8.920079216547231e-10
CTCF_CTCF_HMEC_encode-Bernstein_seq_hsa_Trawler_2,1.1196623713611013e-09
CTCF_CTCF_BJ_encode-Stam_seq_hsa_Trawler_3,1.1629864392665598e-09
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_Trawler_2,1.7524071908145054e-09
CTCF_CTCF_K562_encode-Stam_seq_hsa_Trawler_3,1.9272964031484155e-09
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_Trawler_1,2.0747869491861902e-09
CTCF_CTCF_HPF_encode-Stam_seq_hsa_Trawler_1,2.561202111553403e-09
CTCF_CTCF_AG09309_encode-Stam_seq_hsa_Trawler_2,4.0895508179585655e-09
CTCF_CTCF_HepG2_encode-Stam_seq_hsa_Trawler_3,9.117467599743576e-09
CTCF_CTCF_H1-hESC_encode-Myers_seq_hsa_v041610.2-SC-5916_Trawler_3,1.628278352540478e-08
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_Trawler_1,2.250510580296452e-08
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_Trawler_2,2.3440265301273332e-08
CTCF_CTCF_Fibrobl_encode-Crawford_seq_hsa_Trawler_1,3.7167596014897486e-08
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_Trawler_2,3.8488608554319214e-08
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_Trawler_2,5.168418662951492e-08
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_Trawler_3,6.434277224720303e-08
CTCF_CTCF_HepG2_encode-Stam_seq_hsa_Trawler_2,6.434277224720303e-08
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_Trawler_1,9.21184206929712e-08
CTCF_CTCF_GM12878_encode-Snyder_seq_hsa_C-20_Trawler_1,9.495751527677225e-08
CTCF_CTCF_GM12874_encode-Stam_seq_hsa_Trawler_3,9.736212543003173e-08
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_Trawler_1,1.008007697507116e-07
CTCF_CTCF_HMF_encode-Stam_seq_hsa_Trawler_1,1.1238255323539322e-07
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_Trawler_2,2.7374769730355653e-07
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_Trawler_3,4.2806314405242346e-07
CTCF_CTCF_K562_encode-Stam_seq_hsa_Trawler_2,5.286657737397876e-07
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_Trawler_1,5.286657737397876e-07
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_Trawler_2,6.387639382411479e-07
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_Trawler_1,6.610215017671033e-07
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_Trawler_2,6.610215017671033e-07
CTCF_CTCF_AG10803_encode-Stam_seq_hsa_Trawler_1,7.414639872599899e-07
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_Trawler_3,7.560257026550314e-07
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_Trawler_2,1.4577523521968422e-06
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_Trawler_3,4.372700665515035e-06
CTCF_CTCF_HA-sp_encode-Stam_seq_hsa_Trawler_1,4.645318614506494e-06
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_Trawler_2,8.309488092793748e-06
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_Trawler_1,1.1695778315766872e-05
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_Trawler_1,1.1695778315766872e-05
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_Trawler_3,1.1695778315766872e-05
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_Trawler_3,1.872710754189893e-05
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_Trawler_3,2.8467983959266818e-05
CTCF_CTCF_HMEC_encode-Bernstein_seq_hsa_Trawler_3,7.75250185422767e-05
CTCF_CTCF_HMEC_encode-Stam_seq_hsa_Trawler_3,0.00010876630048995752
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_Trawler_1,0.0001271788880979152
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_Trawler_1,0.00012815316215262845
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_Trawler_2,0.00020889608365543658
CTCF_CTCF_HRE_encode-Stam_seq_hsa_Trawler_3,0.00024288338697690053
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_Trawler_3,0.0003000306435676001
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_Trawler_1,0.0003631682651485028
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_Trawler_1,0.00045200665738560116
CTCF_CTCF_GM12873_encode-Stam_seq_hsa_Trawler_3,0.00045200665738560116
CTCF_CTCF_AG04450_encode-Stam_seq_hsa_Trawler_1,0.0005477244611374778
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_Trawler_1,0.004994615485288006
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_Trawler_1,0.006869623395178051
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_Trawler_3,0.008922283210042284
CTCF_CTCF_AG04449_encode-Stam_seq_hsa_Trawler_3,0.009338044085431714
CTCF_CTCF_HMF_encode-Stam_seq_hsa_Trawler_2,0.01206850376170164
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_Trawler_2,0.018428031449194745
CTCF_CTCF_AG09319_encode-Stam_seq_hsa_Trawler_3,0.02874568619447914
CTCF_CTCF_GM06990_encode-Stam_seq_hsa_Trawler_1,0.035243811202694895
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_Trawler_2,0.04688747644484686
CTCF_CTCF_GM12878_encode-Crawford_seq_hsa_Trawler_3,0.053407206721555446
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_Trawler_2,0.105398786460558
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_Trawler_2,0.11417996481849571
CTCF_CTCF_HRE_encode-Stam_seq_hsa_Trawler_1,0.2315764083893434
CTCF_CTCF_K562_encode-Stam_seq_hsa_Trawler_1,0.2315764083893434
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_Trawler_1,0.3185664137841812
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_Trawler_3,0.38975420813366
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_Trawler_1,0.4516213937142842
CTCF_CTCF_GM12865_encode-Stam_seq_hsa_Trawler_3,0.48686372714647774
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_Trawler_2,0.48686372714647774
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_Trawler_1,0.7737946101791928
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_Trawler_1,0.871059808044329
CTCF_CTCF_HRE_encode-Stam_seq_hsa_Trawler_2,0.8814238297880818
CTCF_CTCF_A549_encode-Myers_seq_hsa_DEX-100nM_Weeder_1,
CTCF_CTCF_AoAF_encode-Stam_seq_hsa_Weeder_1,
CTCF_CTCF_Caco-2_encode-Stam_seq_hsa_Weeder_1,
CTCF_CTCF_GM12864_encode-Stam_seq_hsa_Weeder_1,
CTCF_CTCF_GM12872_encode-Stam_seq_hsa_Weeder_1,
CTCF_CTCF_GM12875_encode-Stam_seq_hsa_Weeder_1,
CTCF_CTCF_GM12878_encode-Stam_seq_hsa_Weeder_1,
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_Trawler_2,
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_Weeder_1,
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_Weeder_1,
CTCF_CTCF_K562_encode-Crawford_seq_hsa_Weeder_1,
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_Weeder_1,
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_Weeder_1,
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_Trawler_1,
